player_code,web_name,team,position,season_minutes,season_starts,fbref_subs,fbref_unused_subs,long_form_minutes,long_form_unweighted_minutes,long_form_expected_goals_90,long_form_expected_assists_90,long_form_expected_goals_conceded_90,long_form_bonus_90,short_form_minutes,short_form_expected_goals_90,short_form_expected_assists_90,short_form_expected_goals_conceded_90,short_form_bonus_90,team_long_form_xg90,team_long_form_xgc90,team_short_form_xg90,team_short_form_xgc90,long_form_expected_goals,long_form_expected_assists,long_form_expected_goals_conceded,long_form_bonus,long_form_bps,long_form_unweighted_expected_goals,long_form_unweighted_expected_assists,long_form_unweighted_expected_goals_conceded,long_form_unweighted_bonus,long_form_unweighted_bps,long_form_bps_90,short_form_expected_goals,short_form_expected_assists,short_form_expected_goals_conceded,short_form_bonus,short_form_bps,short_form_unweighted_minutes,short_form_bps_90,now_cost,status,season_subs,fbref_starts,fbref_squads_made
220362,Disasi,Aston Villa,DEF,851,9,4,0,267.2,3430,0.0324,0.0384,1.827,0.0095,29,0.0,0.0,1.769,0.0,1.6053,1.4153,1.554,1.27,0.0961,0.114,5.4243,0.0281,32.8155,2.72,1.83,60.660000000000004,6,601,11.0531,0.0,0.0,0.57,0,-2,29,-6.2069,42,a,4,9,13
449871,Onana,Aston Villa,MID,1613,20,6,0,536.0,3698,0.0544,0.0796,1.1436,0.0416,361,0.0598,0.1022,1.0471,0.0,1.6053,1.4153,1.554,1.27,0.3238,0.4738,6.8109,0.2478,115.9377,4.34,2.23,60.6,10,628,19.4672,0.24000000000000002,0.41000000000000003,4.2,0,89,361,22.1884,48,a,6,20,26
176297,Rashford,Aston Villa,MID,1414,16,9,0,295.7,3678,0.5844,0.2666,1.3246,0.7981,82,1.6354,0.0659,0.9988,1.0976,1.6053,1.4153,1.554,1.27,1.9202,0.8758,4.3519,2.6222,84.3538,11.8,6.23,69.97,9,663,25.6741,1.49,0.060000000000000005,0.91,1,28,82,30.7317,66,a,9,16,25
515597,Bogarde,Aston Villa,DEF,473,5,3,0,97.8,473,0.0092,0.0131,2.439,0.0,0,0.0,0.0,0.0,0.0,1.6053,1.4153,1.554,1.27,0.01,0.0142,2.6504,0.0,5.0146,0.04,0.13,9.28,0,22,4.6147,0.0,0.0,0.0,0,0,0,0.0,39,a,3,5,8
514287,Swinkels,Aston Villa,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6053,1.4153,1.554,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,u,0,0,0
516159,Zych,Aston Villa,GK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6053,1.4153,1.554,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,a,0,0,0
537403,Young,Aston Villa,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6053,1.4153,1.554,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,44,u,0,0,0
577731,Broggio,Aston Villa,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6053,1.4153,1.554,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,a,0,0,0
559962,Jimoh,Aston Villa,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6053,1.4153,1.554,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,a,0,0,0
204646,Malen,Aston Villa,MID,296,2,12,0,133.0,296,0.7996,0.0803,1.7827,1.1069,41,1.2951,0.2195,3.161,0.0,1.6053,1.4153,1.554,1.27,1.1817,0.1186,2.6345,1.6358,60.378,2.15,0.15000000000000002,4.77,3,112,40.8573,0.59,0.1,1.44,0,14,41,30.7317,53,a,12,2,14
606798,A. Garcia,Aston Villa,DEF,316,5,2,0,115.9,316,0.0101,0.1489,1.8033,0.0,0,0.0,0.0,0.0,0.0,1.6053,1.4153,1.554,1.27,0.013,0.1917,2.3223,0.0,10.8757,0.04,0.49,6.49,0,26,8.4453,0.0,0.0,0.0,0,0,0,0.0,45,a,2,5,7
100037568,Emery,Aston Villa,UNK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6053,1.4153,1.554,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,a,0,0,0
174292,M.Asensio,Aston Villa,MID,740,9,4,0,461.9,740,0.4529,0.1458,1.1568,0.4989,348,0.1733,0.1474,0.8871,0.0,1.6053,1.4153,1.554,1.27,2.3244,0.7483,5.9369,2.5607,84.4842,4.43,1.16,11.11,6,158,16.4615,0.6699999999999999,0.57,3.43,0,47,348,12.1552,60,a,4,9,13
232980,Aarons,Bournemouth,DEF,84,1,2,0,19.7,1317,0.0018,0.0169,0.6917,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0004,0.0037,0.1514,0.0,6.0583,0.04,0.9,27.03,0,230,27.6775,0.0,0.0,0.0,0,0,0,0.0,43,u,2,1,3
200785,Adams,Bournemouth,MID,1959,21,7,0,840.9,2077,0.0459,0.0423,1.2742,0.0282,495,0.0109,0.0545,1.2582,0.0,1.47,1.2548,0.9883,1.1933,0.4292,0.3953,11.905,0.2631,131.7201,1.33,0.79,31.07,2,343,14.0978,0.06,0.30000000000000004,6.92,0,78,495,14.1818,49,a,7,21,28
444180,Anthony,Bournemouth,MID,0,0,0,0,0.2,151,0.045,0.0,2.34,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0001,0.0,0.0052,0.0,0.0048,0.07,0.02,4.4399999999999995,0,4,2.16,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
111317,Brooks,Bournemouth,MID,941,9,20,0,349.3,1212,0.2451,0.1835,1.1714,0.0922,164,0.2085,0.2195,0.461,0.0,1.47,1.2548,0.9883,1.1933,0.9512,0.7122,4.5465,0.3579,63.1576,5.03,2.49,21.11,4,275,16.2731,0.38,0.4,0.8400000000000001,0,28,164,15.3659,49,a,20,9,29
158499,Christie,Bournemouth,MID,2114,27,2,0,420.3,5022,0.1074,0.1405,1.3366,0.2816,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.5017,0.656,6.2421,1.3153,91.6548,4.63,8.27,78.78,10,868,19.6263,0.0,0.0,0.0,0,0,0,0.0,48,i,2,27,29
155408,Cook,Bournemouth,MID,2976,32,4,0,856.9,5763,0.0241,0.0883,1.4061,0.0697,315,0.0,0.0314,1.5886,0.0,1.47,1.2548,0.9883,1.1933,0.2292,0.8408,13.3872,0.6632,125.7679,1.36,6.68,95.55,8,946,13.2094,0.0,0.11,5.56,0,31,315,8.8571,50,s,4,32,36
168636,Enes Ünal,Bournemouth,FWD,330,2,15,0,46.7,647,0.7466,0.0694,1.5874,1.2394,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.3874,0.036,0.8237,0.6431,13.8896,5.57,0.39,10.870000000000001,7,196,26.768,0.0,0.0,0.0,0,0,0,0.0,54,i,15,2,17
441240,Faivre,Bournemouth,MID,0,0,0,0,0.5,37,0.234,0.054,0.486,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0013,0.0003,0.0027,0.0,0.1314,0.15000000000000002,0.03,0.14,0,9,23.652,0.0,0.0,0.0,0,0,0,0.0,50,u,0,0,0
424044,H.Traorè,Bournemouth,MID,0,0,0,0,0.1,44,0.18,0.0,0.99,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0002,0.0,0.0011,0.0,0.0131,0.16999999999999998,0.01,0.84,0,10,11.79,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
463981,Hill,Bournemouth,DEF,443,6,4,0,144.7,517,0.0692,0.0402,1.7602,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.1113,0.0647,2.83,0.0,14.1866,0.29,0.26,9.88,0,77,8.8237,0.0,0.0,0.0,0,0,0,0.0,39,a,4,6,10
523700,Jebbison,Bournemouth,FWD,105,0,16,0,52.2,125,1.371,0.049,1.126,1.581,40,1.89,0.0,0.495,2.25,1.47,1.2548,0.9883,1.1933,0.7952,0.0284,0.6531,0.917,40.598,1.05,0.12000000000000001,2.99,1,70,69.9966,0.84,0.0,0.22,1,35,40,78.75,45,a,16,0,16
544877,Kerkez,Bournemouth,DEF,3336,38,0,0,1044.0,5302,0.0159,0.0662,1.2576,0.2096,529,0.0136,0.0851,1.2028,0.3403,1.47,1.2548,0.9883,1.1933,0.1842,0.7681,14.5886,2.4319,176.4587,1.9200000000000002,3.63,85.54,11,840,15.212,0.08,0.5,7.07,2,93,529,15.8223,53,a,0,38,38
222683,Kluivert,Bournemouth,MID,2339,29,5,0,718.3,4249,0.2657,0.1581,1.2158,0.3984,405,0.1044,0.1178,0.9711,0.0,1.47,1.2548,0.9883,1.1933,2.1207,1.2622,9.7033,3.1797,134.4314,15.81,5.34,62.67,16,761,16.8437,0.47000000000000003,0.53,4.37,0,38,405,8.4444,59,a,5,29,34
223911,Mepham,Bournemouth,DEF,0,0,0,0,4.9,613,0.0037,0.0294,1.4657,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0002,0.0016,0.0798,0.0,0.9707,0.09,0.17,10.34,0,113,17.8292,0.0,0.0,0.0,0,0,0,0.0,44,u,0,0,0
533463,O.Dango,Bournemouth,MID,1998,21,11,0,613.2,3212,0.3133,0.1161,1.4784,0.1941,231,0.1831,0.0312,1.5545,0.0,1.47,1.2548,0.9883,1.1933,2.1346,0.7913,10.0729,1.3225,112.7179,11.07,4.34,53.089999999999996,10,639,16.5437,0.47,0.08,3.99,0,35,231,13.6364,45,i,11,21,32
495145,Paulsen,Bournemouth,GK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,u,0,0,0
168991,Philip,Bournemouth,MID,176,1,9,0,33.5,1561,0.2732,0.3573,1.6275,0.0183,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.1017,0.133,0.6058,0.0068,8.6445,3.08,3.08,32.6,3,280,23.224,0.0,0.0,0.0,0,0,0,0.0,48,u,9,1,10
503139,Scott,Bournemouth,MID,745,8,12,0,307.8,1748,0.1041,0.1477,1.188,0.0044,187,0.0481,0.1203,1.0636,0.0,1.47,1.2548,0.9883,1.1933,0.3559,0.505,4.0629,0.0152,49.8118,1.55,2.06,28.03,3,295,14.5649,0.1,0.25,2.21,0,21,187,10.107,47,a,12,8,20
437730,Semenyo,Bournemouth,MID,3202,36,1,0,993.2,5301,0.2265,0.0953,1.1508,0.5992,469,0.1861,0.0691,0.9134,0.7676,1.47,1.2548,0.9883,1.1933,2.4991,1.0512,12.7002,6.6127,189.2155,14.200000000000001,6.62,78.59,28,934,17.146,0.97,0.36,4.76,4,104,469,19.9574,57,a,1,36,37
221466,Senesi,Bournemouth,DEF,1103,13,4,0,230.1,3342,0.049,0.0311,1.1761,0.1395,96,0.0281,0.0188,1.2656,0.0,1.47,1.2548,0.9883,1.1933,0.1254,0.0794,3.0068,0.3566,37.9079,2.82,2.75,55.59,16,600,14.8271,0.03,0.02,1.35,0,23,96,21.5625,46,a,4,13,17
224995,Sinisterra,Bournemouth,MID,229,1,11,0,26.2,914,0.3645,0.8086,1.5984,0.3803,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.1061,0.2354,0.4653,0.1107,10.9728,3.8,2.32,15.47,4,239,37.6928,0.0,0.0,0.0,0,0,0,0.0,48,i,11,1,12
54469,Smith,Bournemouth,DEF,1586,19,6,0,516.3,3734,0.015,0.0892,1.0556,0.011,353,0.0127,0.1351,1.0963,0.0,1.47,1.2548,0.9883,1.1933,0.0863,0.5119,6.0559,0.0632,63.9018,0.7000000000000001,2.18,52.06,4,539,11.1392,0.05,0.53,4.3,0,50,353,12.7479,44,a,6,19,25
201658,Tavernier,Bournemouth,MID,1932,20,9,0,608.7,4050,0.1572,0.21,1.2037,0.2258,407,0.0752,0.2587,1.3246,0.2211,1.47,1.2548,0.9883,1.1933,1.0633,1.4204,8.141,1.5273,121.374,9.39,7.89,57.839999999999996,9,686,17.9459,0.34,1.17,5.99,1,79,407,17.4693,54,a,9,20,29
229600,Travers,Bournemouth,GK,450,5,0,0,67.2,810,0.0,0.0012,1.6083,0.1583,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0009,1.2009,0.1182,12.8632,0.0,0.01,14.32,3,155,17.2275,0.0,0.0,0.0,0,0,0,0.0,44,u,0,5,5
477580,Zabarnyi,Bournemouth,DEF,3109,35,1,0,936.0,6439,0.0393,0.0347,1.171,0.4294,537,0.0369,0.0486,1.2,0.838,1.47,1.2548,0.9883,1.1933,0.4083,0.3604,12.1784,4.4661,144.2575,2.33,1.31,100.92,11,1012,13.8709,0.22,0.29000000000000004,7.16,5,102,537,17.095,44,a,1,35,36
109745,Arrizabalaga,Bournemouth,GK,2790,31,0,0,976.9,2790,0.0021,0.0015,1.2248,0.222,540,0.0,0.0017,1.1933,0.0,1.47,1.2548,0.9883,1.1933,0.0231,0.0164,13.295,2.4098,138.7462,0.06,0.03,38.83,7,406,12.7824,0.0,0.01,7.16,0,79,540,13.1667,46,a,0,31,31
554605,Huijsen,Bournemouth,DEF,2422,26,6,0,897.4,2422,0.0449,0.0539,1.3442,0.3714,462,0.037,0.0234,1.3461,0.3896,1.47,1.2548,0.9883,1.1933,0.4473,0.537,13.4028,3.7035,156.7603,1.82,1.57,37.44,14,449,15.7214,0.19,0.12,6.91,2,84,462,16.3636,45,a,6,26,32
436893,J.Araujo,Bournemouth,DEF,492,7,5,0,136.8,492,0.0,0.0359,1.7836,0.0,140,0.0,0.0386,1.7614,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0545,2.711,0.0,7.4857,0.0,0.1,9.69,0,20,4.9248,0.0,0.060000000000000005,2.74,0,9,140,5.7857,43,a,5,7,12
444172,Dennis,Bournemouth,GK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,39,a,0,0,0
444102,Evanilson,Bournemouth,FWD,2317,28,3,0,784.2,2317,0.4889,0.051,0.9783,0.6266,507,0.3071,0.0515,0.971,0.1775,1.47,1.2548,0.9883,1.1933,4.2601,0.4444,8.5245,5.4598,144.2476,12.47,1.74,26.78,20,487,16.5548,1.73,0.29000000000000004,5.470000000000001,1,55,507,9.7633,59,a,3,28,31
496683,Kinsey,Bournemouth,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,a,0,0,0
606775,Winterburn,Bournemouth,MID,22,0,4,0,9.3,22,0.0,0.0,0.8439,0.0,1,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0872,0.0,7.0546,0.0,0.0,0.16,0,14,68.2703,0.0,0.0,0.0,0,3,1,270.0,45,a,4,0,4
632822,Harris,Bournemouth,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,a,0,0,0
606774,Rees-Dottin,Bournemouth,FWD,1,0,1,0,0.2,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0,3,337.5,0.0,0.0,0.0,0,0,0,0.0,45,a,1,0,1
541462,Akinmboni,Bournemouth,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,a,0,0,0
575901,Soler,Bournemouth,DEF,9,0,3,0,8.0,9,0.0,0.0,0.8258,0.0,8,0.0,0.0,0.9,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0734,0.0,5.6506,0.0,0.0,0.08,0,8,63.5692,0.0,0.0,0.08,0,2,8,22.5,39,a,3,0,3
590760,Adu-Adjei,Bournemouth,FWD,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,a,0,0,0
550596,Sadi,Bournemouth,MID,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0,0.0,0.0608,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0,0.0,45,a,0,0,0
568791,McKenna,Bournemouth,GK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,a,0,0,0
530121,Silcott-Duberry,Bournemouth,MID,1,0,1,0,0.3,1,0.0,0.0,3.27,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0109,0.0,1.3631,0.0,0.0,0.04,0,5,408.93,0.0,0.0,0.0,0,0,0,0.0,45,a,1,0,1
100050427,Iraola,Bournemouth,UNK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.47,1.2548,0.9883,1.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,a,0,0,0
191866,Ajer,Brentford,DEF,1433,17,7,0,391.6,3259,0.0782,0.0303,1.225,0.0063,70,0.18,0.0257,2.1086,0.0,1.6645,1.2907,2.0717,1.1667,0.3403,0.1318,5.3301,0.0275,41.5418,2.19,3.16,51.11,3,443,9.5474,0.14,0.02,1.64,0,-7,70,-9.0,44,a,7,17,24
494041,Brierley,Brentford,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6645,1.2907,2.0717,1.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,44,a,0,0,0
432830,Collins,Brentford,DEF,3420,38,0,0,1066.4,6069,0.03,0.0337,1.2832,0.4679,540,0.0267,0.04,1.1667,0.6667,1.6645,1.2907,2.0717,1.1667,0.3555,0.3997,15.2046,5.544,180.0405,4.03,2.52,97.92,19,1038,15.1947,0.16,0.24,7.0,4,89,540,14.8333,46,a,0,38,38
440089,Damsgaard,Brentford,MID,2911,34,4,0,939.5,3740,0.0712,0.2155,1.1889,0.1668,502,0.043,0.2331,1.0255,0.0,1.6645,1.2907,2.0717,1.1667,0.7434,2.25,12.411,1.7413,170.9847,3.67,7.94,55.71,10,766,16.3796,0.24,1.3,5.72,0,87,502,15.5976,49,a,4,34,38
183656,Dasilva,Brentford,MID,0,0,0,0,0.1,22,0.0,1.35,0.27,0.0,0,0.0,0.0,0.0,0.0,1.6645,1.2907,2.0717,1.1667,0.0,0.0015,0.0003,0.0,0.0226,0.0,0.23,0.1,0,6,20.34,0.0,0.0,0.0,0,0,0,0.0,48,i,0,0,0
118342,Flekken,Brentford,GK,3275,37,0,0,1035.1,6560,0.0,0.0024,1.3022,0.5421,540,0.0,0.0,1.1667,0.8333,1.6645,1.2907,2.0717,1.1667,0.0,0.0277,14.9762,6.2347,188.9076,0.0,0.25,108.83,24,1269,16.4252,0.0,0.0,7.0,5,96,540,16.0,45,a,0,37,37
194010,Henry,Brentford,DEF,94,0,5,0,68.8,495,0.0001,0.0133,1.8198,0.0,91,0.0,0.0099,1.8791,0.0,1.6645,1.2907,2.0717,1.1667,0.0001,0.0102,1.3911,0.0,3.5238,0.07,0.91,7.28,0,79,4.6096,0.0,0.01,1.9,0,2,91,1.978,43,a,5,0,5
472713,Hickey,Brentford,DEF,0,0,0,0,1.1,713,0.0245,0.0164,1.3255,0.0,0,0.0,0.0,0.0,0.0,1.6645,1.2907,2.0717,1.1667,0.0003,0.0002,0.0162,0.0,0.1352,0.2,0.13,10.2,0,87,11.0618,0.0,0.0,0.0,0,0,0,0.0,43,a,0,0,0
204580,Janelt,Brentford,MID,2251,27,5,0,472.3,5305,0.0311,0.082,1.3599,0.0344,3,0.0,1.2,2.1,0.0,1.6645,1.2907,2.0717,1.1667,0.163,0.4301,7.1367,0.1804,70.7573,2.65,5.82,85.02,3,850,13.4833,0.0,0.04,0.07,0,6,3,180.0,48,i,5,27,32
207283,Jensen,Brentford,MID,846,8,16,0,206.5,3047,0.0114,0.2856,1.9074,0.0382,101,0.0,0.4901,2.3168,0.0,1.6645,1.2907,2.0717,1.1667,0.0261,0.6552,4.3764,0.0876,52.9685,0.94,6.64,52.77,11,601,23.0855,0.0,0.55,2.6,0,34,101,30.297,53,a,16,8,24
570241,Ji-soo,Brentford,DEF,28,0,3,0,5.4,28,0.0,0.0,0.9433,0.0,0,0.0,0.0,0.0,0.0,1.6645,1.2907,2.0717,1.1667,0.0,0.0,0.0566,0.0,2.1772,0.0,0.0,0.32,0,8,36.2867,0.0,0.0,0.0,0,0,0,0.0,39,a,3,0,3
628204,Konak,Brentford,MID,53,0,10,0,22.0,53,0.0417,0.0,2.0209,0.0,26,0.0,0.0,1.7308,0.0,1.6645,1.2907,2.0717,1.1667,0.0102,0.0,0.494,0.0,11.7182,0.15,0.0,1.79,0,30,47.9381,0.0,0.0,0.5,0,8,26,27.6923,44,a,10,0,10
249231,Lewis-Potter,Brentford,MID,3092,36,2,0,980.0,4520,0.0932,0.1276,1.2379,0.0004,455,0.1009,0.091,1.0147,0.0,1.6645,1.2907,2.0717,1.1667,1.0152,1.3897,13.4789,0.0043,137.3617,9.38,6.6000000000000005,70.83,1,646,12.6148,0.51,0.46,5.130000000000001,0,61,455,12.0659,50,a,2,36,38
446008,Mbeumo,Brentford,MID,3415,38,0,0,1059.8,5372,0.3421,0.2409,1.2776,0.6032,540,0.3817,0.2267,1.1667,0.6667,1.6645,1.2907,2.0717,1.1667,4.0287,2.8368,15.045,7.1033,292.1652,22.22,14.91,83.71,41,1312,24.8112,2.29,1.36,7.0,4,190,540,31.6667,83,a,0,38,38
51927,Mee,Brentford,DEF,180,2,5,0,38.1,1452,0.0246,0.0146,1.3708,0.0234,0,0.0,0.0,0.0,0.0,1.6645,1.2907,2.0717,1.1667,0.0104,0.0062,0.5803,0.0099,7.1653,1.5699999999999998,0.8,27.51,3,240,16.9259,0.0,0.0,0.0,0,0,0,0.0,42,a,5,2,7
128295,Nørgaard,Brentford,MID,2820,34,0,0,957.2,5324,0.142,0.0628,1.27,0.434,540,0.1883,0.085,1.1667,0.5,1.6645,1.2907,2.0717,1.1667,1.5101,0.6678,13.5068,4.6162,206.1616,7.84,3.8200000000000003,87.85,10,994,19.3842,1.1300000000000001,0.51,7.0,3,125,540,20.8333,48,a,0,34,34
428580,Onyeka,Brentford,MID,23,0,2,0,7.4,1170,0.152,0.0645,1.9897,0.0,0,0.0,0.0,0.0,0.0,1.6645,1.2907,2.0717,1.1667,0.0125,0.0053,0.1636,0.0,1.2686,2.09,1.46,22.63,0,153,15.4289,0.0,0.0,0.0,0,0,0,0.0,49,u,2,0,2
450539,Peart-Harris,Brentford,MID,0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6645,1.2907,2.0717,1.1667,0.0,0.0,0.0003,0.0,0.0239,0.0,0.0,0.07,0,6,0.0,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
231065,Pinnock,Brentford,DEF,1912,21,1,0,334.3,4433,0.0475,0.0169,1.4207,0.0028,0,0.0,0.0,0.0,0.0,1.6645,1.2907,2.0717,1.1667,0.1765,0.0629,5.2771,0.0103,44.7039,3.09,1.47,73.47,5,712,12.0352,0.0,0.0,0.0,0,0,0,0.0,44,a,1,21,22
226956,Roerslev,Brentford,DEF,1100,11,8,0,181.5,3075,0.0268,0.1988,1.7363,0.0151,0,0.0,0.0,0.0,0.0,1.6645,1.2907,2.0717,1.1667,0.0541,0.4009,3.5016,0.0304,23.854,1.25,3.43,59.23,3,479,11.8284,0.0,0.0,0.0,0,0,0,0.0,43,u,8,11,19
513418,Schade,Brentford,MID,2281,26,12,0,835.2,2608,0.3324,0.0682,1.1089,0.5984,449,0.5171,0.0601,1.0423,1.0022,1.6645,1.2907,2.0717,1.1667,3.0844,0.6327,10.2903,5.5534,185.8553,9.74,2.47,34.24,14,579,20.0275,2.58,0.30000000000000004,5.2,5,134,449,26.8597,53,a,12,26,38
502500,Thiago,Brentford,FWD,167,1,7,0,50.4,167,0.0759,0.0348,2.1168,0.0,38,0.0711,0.0474,2.4158,0.0,1.6645,1.2907,2.0717,1.1667,0.0425,0.0195,1.1854,0.0,12.5311,0.13,0.04,3.54,0,32,22.377,0.03,0.02,1.02,0,12,38,28.4211,59,a,7,1,8
144485,Toney,Brentford,FWD,0,0,0,0,18.8,1449,0.3404,0.0819,1.6731,0.1178,0,0.0,0.0,0.0,0.0,1.6645,1.2907,2.0717,1.1667,0.0711,0.0171,0.3495,0.0246,1.5389,5.72,1.51,27.82,4,159,7.3671,0.0,0.0,0.0,0,0,0,0.0,73,u,0,0,0
507433,Valdimarsson,Brentford,GK,144,1,1,0,36.3,144,0.0,0.0,0.9099,0.0,0,0.0,0.0,0.0,0.0,1.6645,1.2907,2.0717,1.1667,0.0,0.0,0.367,0.0,2.957,0.0,0.0,1.49,0,14,7.3314,0.0,0.0,0.0,0,0,0,0.0,39,a,1,1,2
216646,Wissa,Brentford,FWD,2921,34,1,0,1025.4,5409,0.5723,0.0753,1.2534,0.9499,540,0.7267,0.0533,1.1383,1.0,1.6645,1.2907,2.0717,1.1667,6.5199,0.8584,14.2801,10.8221,249.654,29.12,4.02,82.67,47,1196,21.9123,4.36,0.32,6.83,6,158,540,26.3333,69,a,1,34,35
508395,Yarmoliuk,Brentford,MID,1435,15,16,0,647.6,2105,0.0149,0.0676,1.3038,0.0,486,0.0,0.0907,1.0815,0.0,1.6645,1.2907,2.0717,1.1667,0.1075,0.4865,9.3816,0.0,99.8924,1.56,1.9100000000000001,35.85,0,350,13.8825,0.0,0.49,5.84,0,73,486,13.5185,43,a,16,15,31
